Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_286.jpg,-0.989623,1,0,5.016314,113.0384,145.019,1.285205,109.3705,-0.0009548257
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_336.jpg,-1.015487,1,0,4.997422,112.9398,145.3038,1.313633,109.2385,-0.001232092
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_386.jpg,-0.9843372,1,0,5.01439,112.8742,145.4938,1.340705,109.1615,-0.001206552
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_436.jpg,0,1,0,5.004313,112.7761,145.7794,1.392981,109.0703,-0.001921665
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_487.jpg,-0.01467705,1,0,4.99627,112.7112,145.9695,1.421812,108.9835,-0.001626699
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_536.jpg,-3.023934,1,0,5.008586,112.6145,146.2555,1.480112,108.8079,-0.001482886
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_586.jpg,-5.024323,1,0,5.005305,112.551,146.4466,1.519475,108.5626,-0.001207687
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_636.jpg,-3.046077,1,0,5.028465,112.4584,146.7312,1.443177,108.0327,0.0005356994
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_686.jpg,-3.07343,1,0,5.012439,112.3976,146.9218,1.412532,107.7007,-0.001206482
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_736.jpg,-2.069823,1,0,5.015358,112.3071,147.2081,1.380989,107.348,-0.003033418
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_786.jpg,-0.09750511,1,0,5.019202,112.2473,147.3993,1.371058,107.1816,-0.003826495
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_836.jpg,-0.9728419,1,0,4.988509,112.1578,147.6864,1.368998,107.0395,-0.005171168
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_886.jpg,-1.009201,1,0,5.01427,112.0985,147.8781,1.378556,106.9827,-0.005443675
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_936.jpg,0,1,0,5.004571,112.0095,148.1663,1.407506,106.9607,359.9938
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_51_986.jpg,0,1,0,4.996535,111.9505,148.358,1.422656,106.9341,-0.005662638
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_036.jpg,0,1,0,5.008242,111.8619,148.6464,1.464509,106.9414,-0.005537103
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_086.jpg,0,1,0,5.00455,111.803,148.8388,1.495589,106.9479,-0.005376549
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_136.jpg,0,1,0,5.016382,111.7152,149.1261,1.486551,106.9474,359.9926
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_186.jpg,0,1,0,5.033199,111.6572,149.3168,1.431894,106.9435,-0.002290643
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_236.jpg,0,1,0,5.013366,111.5704,149.604,1.384027,106.9263,-0.002048373
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_286.jpg,0,1,0,5.014327,111.5127,149.7957,1.363674,106.9102,-0.001696595
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_336.jpg,0,1,0,5.003413,111.4262,150.084,1.355729,106.8923,-0.001752621
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_386.jpg,0,1,0,4.992386,111.3688,150.2757,1.349565,106.8516,-0.001380641
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_436.jpg,0,1,0,5.008823,111.2825,150.5644,1.367195,106.8232,-0.001517161
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_486.jpg,0,1,0,5.005563,111.2251,150.757,1.386345,106.8057,-0.001665333
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_535.jpg,0,1,0,5.017097,111.1392,151.0458,1.416901,106.7597,-0.001505276
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_586.jpg,0,1,0,5.008672,111.0819,151.2386,1.445331,106.7388,-0.001575714
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_635.jpg,3.01113,1,0,5.021047,110.9956,151.5274,1.487211,106.8188,-0.002129228
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_686.jpg,6.008147,1,0,5.02976,110.937,151.7195,1.515239,107.0482,0.001844329
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_736.jpg,9.005061,1,0,5.008335,110.8467,152.0058,1.456817,107.8091,-0.003488233
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_785.jpg,12.00744,1,0,4.967248,110.7833,152.1935,1.371916,108.577,0.05982491
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_836.jpg,10.00659,1,0,5.00879,110.6827,152.4747,1.257068,109.9685,0.2382715
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_885.jpg,7.001336,1,0,5.00957,110.6153,152.6604,1.094114,110.8533,0.2936502
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_935.jpg,4.007629,1,0,4.995729,110.5087,152.9376,0.882254,111.9719,0.4560303
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_52_985.jpg,0.9981414,1,0,5.010842,110.4356,153.1216,0.7429898,112.4005,0.5813878
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_035.jpg,0,1,0,5.012393,110.3252,153.3973,0.5342201,112.6997,0.7256959
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_085.jpg,0,1,0,5.011742,110.2507,153.581,0.4061862,112.7784,0.8031412
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_135.jpg,0,1,0,5.011644,110.1379,153.8566,0.2420764,112.8194,0.8895228
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_185.jpg,-2.029256,1,0,5.011504,110.062,154.0407,0.1649749,112.7985,0.9314949
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_235.jpg,-4.993224,1,0,5.011413,109.9491,154.3183,0.0997576,112.5154,0.9325884
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_285.jpg,-8.031449,1,0,5.011237,109.8753,154.5046,0.09079179,112.1092,0.8787829
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_335.jpg,-8.018158,1,0,5.011164,109.7676,154.7865,0.1377243,111.2241,0.7096437
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_385.jpg,-6.003503,1,0,5.005603,109.6976,154.9758,0.2069942,110.5766,0.5477446
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_435.jpg,-3.013311,1,0,5.011148,109.5944,155.2609,0.352951,109.7859,0.2760332
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_485.jpg,-0.009340122,1,0,5.011396,109.5261,155.4516,0.476739,109.4557,0.08719078
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_535.jpg,0,1,0,5.011432,109.4239,155.738,0.6735691,109.2385,359.8312
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_585.jpg,0,1,0,5.011666,109.3558,155.9287,0.7897046,109.188,359.6985
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_635.jpg,-1.995334,1,0,5.011809,109.2541,156.2146,0.9477706,109.1265,359.5396
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_685.jpg,-4.010657,1,0,5.009929,109.1866,156.4039,0.9805006,109.0095,359.5089
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_735.jpg,-7.016552,1,0,5.007216,109.0883,156.6862,0.8769295,108.4684,359.5579
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_785.jpg,-6.986172,1,0,5.045582,109.0269,156.8748,0.7890562,107.9406,359.5411
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_835.jpg,-4.005937,1,0,5.01121,108.9374,157.16,0.7061009,107.1146,359.4731
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_885.jpg,-1.000221,1,0,5.005994,108.8787,157.3509,0.6684307,106.7476,359.4191
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_935.jpg,0,1,0,5.011286,108.7907,157.6376,0.625642,106.4956,359.3737
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_53_984.jpg,0,1,0,5.011835,108.7323,157.829,0.6015986,106.4302,359.3632
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_035.jpg,0,1,0,5.017054,108.6455,158.1168,0.5951219,106.3878,359.3556
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_084.jpg,0,1,0,5.0143,108.5879,158.3091,0.6097438,106.3872,359.3585
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_134.jpg,0,1,0,5.00314,108.5016,158.5984,0.6659356,106.3842,359.3766
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_184.jpg,0,1,0,4.993726,108.444,158.7907,0.6997787,106.4358,359.4096
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_234.jpg,3.006434,1,0,5.000229,108.3564,159.0804,0.796344,106.5676,359.4956
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_284.jpg,6.006325,1,0,4.985189,108.2966,159.2724,0.8553154,106.9097,359.5913
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_334.jpg,7.999324,1,0,5.00382,108.2024,159.5609,1.000967,107.7239,359.813
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_384.jpg,8.033836,1,0,4.993917,108.1376,159.7522,1.099488,108.4224,359.991
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_434.jpg,5.026967,1,0,5.008979,108.0392,160.0386,1.222523,109.3419,0.1923423
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_484.jpg,2.029231,1,0,5.011146,107.9734,160.2286,1.256159,109.8154,0.2859539
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_534.jpg,0,1,0,5.010102,107.8768,160.5114,1.151721,110.2338,0.2692855
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_584.jpg,0,1,0,5.048707,107.8107,160.6983,1.054511,110.3008,0.27153
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_634.jpg,-0.988802,1,0,5.010995,107.7092,160.9796,0.9644921,110.3807,0.2980603
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_684.jpg,-3.991797,1,0,5.007637,107.6416,161.1677,0.9294496,110.2688,0.3038616
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_734.jpg,-6.984863,1,0,5.02499,107.5428,161.451,0.903681,109.7013,0.2472708
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_784.jpg,-9.987423,1,0,5.012653,107.4792,161.6416,0.9152356,109.0748,0.1501922
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_834.jpg,-11.98894,1,0,5.020343,107.3887,161.9289,0.9595134,107.7404,359.9455
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_884.jpg,-9.973566,1,0,5.0143,107.3309,162.1212,0.9721515,106.7632,359.8027
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_934.jpg,-6.98086,1,0,5.011523,107.248,162.4103,0.9814988,105.4736,359.5583
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_54_984.jpg,-3.991669,1,0,5.009643,107.1939,162.602,0.9203829,104.7666,359.4558
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_034.jpg,-1.000605,1,0,5.009508,107.1143,162.8883,0.7120425,103.9944,359.4041
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_084.jpg,0,1,0,5.013097,107.0638,163.08,0.5873933,103.7207,359.3412
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_134.jpg,0,1,0,5.011485,106.9904,163.3688,0.4360802,103.5592,359.2289
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_184.jpg,0,1,0,5.011642,106.942,163.5618,0.3494569,103.5239,359.1733
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_234.jpg,0,1,0,5.012124,106.87,163.8519,0.2488807,103.512,359.1207
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_284.jpg,1.9979,1,0,5.012084,106.822,164.0459,0.2096792,103.5399,359.1046
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_334.jpg,4.993403,1,0,5.01141,106.7484,164.3373,0.19653,103.8293,359.1397
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_384.jpg,8.003891,1,0,5.01106,106.6972,164.5316,0.2186001,104.264,359.2188
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_434.jpg,10.99293,1,0,5.005655,106.6153,164.8229,0.3143944,105.3497,359.444
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_484.jpg,12.98041,1,0,5.005385,106.5564,165.0163,0.4018838,106.3506,359.6836
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_534.jpg,9.99494,1,0,5.01026,106.4629,165.3049,0.5660844,107.9359,0.1303612
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_584.jpg,6.991636,1,0,5.011335,106.3986,165.4964,0.65538,108.8265,0.4200454
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_634.jpg,3.999468,1,0,5.010358,106.3009,165.7817,0.7310783,109.8603,0.7901174
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_683.jpg,0.9898522,1,0,5.00938,106.2364,165.9705,0.6900414,110.3344,0.9328823
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_734.jpg,0,1,0,5.009184,106.1397,166.2512,0.4869539,110.7419,1.007684
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_783.jpg,0,1,0,5.009183,106.0749,166.4367,0.2647297,110.9013,0.9802926
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_833.jpg,0,1,0,5.012696,105.9725,166.715,0.004787482,111.1771,0.9820555
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_883.jpg,0,1,0,5.011285,105.9023,166.901,359.9132,111.2386,0.9913861
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_933.jpg,0,1,0,5.010233,105.7955,167.1817,359.8956,111.2521,0.968805
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_55_983.jpg,-2.999429,1,0,5.010797,105.7239,167.3698,359.9366,111.174,0.9358848
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_033.jpg,-5.99524,1,0,5.011133,105.618,167.6534,0.05183833,110.7704,0.8292735
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_083.jpg,-3.9773,1,0,5.017326,105.5485,167.8437,0.1642328,110.3773,0.7224377
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_133.jpg,-3.96211,1,0,5.006495,105.4454,168.13,0.3665043,109.8358,0.5303655
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_183.jpg,-0.9735349,1,0,5.01145,105.3774,168.3213,0.5125452,109.5441,0.3822187
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_233.jpg,0,1,0,5.011547,105.2757,168.6087,0.7543662,109.3208,0.1601388
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_283.jpg,0,1,0,5.011576,105.2082,168.8007,0.9257107,109.2442,0.01042209
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_333.jpg,-2.021507,1,0,5.011672,105.1066,169.0879,1.150864,109.1457,359.875
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_383.jpg,-5.008876,1,0,5.01161,105.04,169.2794,1.279026,108.9493,359.7926
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_433.jpg,-7.036875,1,0,5.011466,104.942,169.5644,1.32292,108.3553,359.7719
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_483.jpg,-7.027997,1,0,5.013273,104.8785,169.753,1.240523,107.7959,359.8227
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_532.jpg,-10.03015,1,0,4.933355,104.7908,170.0373,1.114353,106.7476,359.7659
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_583.jpg,-12.01886,1,0,5.002776,104.7365,170.2289,1.050863,105.8419,359.6475
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_633.jpg,-15,1,0,5.008352,104.6609,170.5168,0.8994334,104.1862,359.4285
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_683.jpg,-15,1,0,5.007724,104.6146,170.7079,0.7011389,102.8628,359.3066
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_733.jpg,-15,1,0,5.019878,104.5539,170.9952,0.3255782,100.7023,359.0616
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_783.jpg,-12.02551,1,0,5.009421,104.5191,171.1873,0.05846666,99.36179,358.8424
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_833.jpg,-9.00943,1,0,5.006909,104.4704,171.4778,359.7631,97.81131,358.6211
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_883.jpg,-10.04157,1,0,5.002787,104.4387,171.6742,359.7209,97.02811,358.6335
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_933.jpg,-8.045697,1,0,5.002264,104.3951,171.9737,359.8648,95.98608,358.8082
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_56_983.jpg,-5.041881,1,0,5.00363,104.3706,172.1754,0.01914698,95.32452,358.9223
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_032.jpg,-2.076527,1,0,5.012295,104.3408,172.4777,0.2076531,94.51834,359.0149
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_082.jpg,0,1,0,5.011427,104.3225,172.6787,0.2908915,94.2189,359.097
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_132.jpg,0,1,0,5.01252,104.2975,172.9805,0.4030084,93.98285,359.2122
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_183.jpg,0,1,0,5.005427,104.2823,173.1818,0.487171,93.91663,359.2736
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_232.jpg,0,1,0,5.01663,104.2602,173.4839,0.6150967,93.88321,359.3771
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_282.jpg,2.999994,1,0,5.016095,104.245,173.6855,0.7094826,93.97391,359.4671
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_332.jpg,0.9968334,1,0,5.00332,104.2215,173.9884,0.8789397,94.21826,359.6198
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_382.jpg,3.997854,1,0,4.99262,104.2049,174.1898,0.9849472,94.4996,359.7415
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_432.jpg,6.988764,1,0,5.003894,104.1764,174.4929,1.187976,95.13593,359.9847
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_482.jpg,9.986576,1,0,4.99481,104.1559,174.6938,1.286345,95.80414,0.1073719
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_532.jpg,12.003,1,0,5.008986,104.1213,174.9932,1.327048,97.13974,0.2735555
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_582.jpg,13.99074,1,0,5.009885,104.0953,175.1902,1.239324,98.3028,0.3560459
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_632.jpg,13.96677,1,0,5.006694,104.0498,175.482,0.9526794,100.2912,0.4810171
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_682.jpg,13.9455,1,0,5.022774,104.0135,175.6751,0.72496,101.7133,0.6264454
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_732.jpg,15,1,0,5.006772,103.9498,175.9612,0.330441,103.8411,0.9476303
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_782.jpg,13.98659,1,0,5.010141,103.9021,176.1497,0.02233629,105.2561,1.193821
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_832.jpg,14.03334,1,0,5.001609,103.8261,176.4352,359.798,107.0513,1.386329
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_882.jpg,11.02101,1,0,5.001358,103.7719,176.6269,359.7758,108.0749,1.407888
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_932.jpg,8.022836,1,0,5.002199,103.6851,176.9159,359.8971,109.3412,1.30047
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_57_982.jpg,5.044806,1,0,5.02471,103.6228,177.11,0.09520198,110.0284,1.144039
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_58_032.jpg,2.054589,1,0,5.009767,103.5232,177.3971,0.2633168,111.0224,0.9253233
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_58_082.jpg,0,0.8498746,0,5.01222,103.4539,177.5865,0.3395193,111.4159,0.8151923
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_58_132.jpg,0,0.7001367,0,5.008108,103.3461,177.8689,0.4411476,111.6876,0.7162434
